id,n_base,authorMeta/digg,authorMeta/fans,authorMeta/following,authorMeta/heart,authorMeta/name,authorMeta/nickName,authorMeta/profileUrl,authorMeta/signature,authorMeta/video,shareCount,playCount,diggCount,collectCount,des,createTimeISO,webVideoUrl,webVideoUrlc,funciona ,des.1,idt,Unnamed: 22,Unnamed: 23,memo_id,actividad,auditivo,cartel,comentarios_x,eauditivo,eauditvo,evisual,intencion,lugar,notas,otro,actividad.alarde,actividad.apologiad,actividad.comedia,actividad.concierto,actividad.declaracionpertenencia,actividad.entrevista,actividad.fiesta,actividad.homenaje,actividad.noticia,actividad.opinion,actividad.postenfrentamiento,actividad.proejercito,actividad.puntero,actividad.recorrido,actividad.replica,actividad.tareas,actividad.vental,actividad.videojuego,actividad.videomusical,auditivo.audioviral,auditivo.comunicaciontactica,cartel.2r,cartel.caf,cartel.cdnz,cartel.cds,cartel.chap,cartel.chapo,cartel.cjng,cartel.gobierno,cartel.mayitos,cartel.mencho,cartel.mz,cartel.ncdj,cartel.no,cartel.noreste,cartel.tropainfierno,cartel.vicentezambada,cartel.zetas,comentarios_y,comentarios.gral,comentarios.menciongco,comentarios.reclutamiento,auditivo.audiovid,auditivo.locucion,auditivo.musica,auditivo.musica_belica,auditivo.no,auditivo.narcocorrido,evisual.altar,evisual.armasv,evisual.baile,evisual.convoy,evisual.dañosbelicos,evisual.dinero,evisual.grabaciónprograma,evisual.meme,evisual.mouthsmah,evisual.mujeres,evisual.no,evisual.radio,evisual.repost,evisual.ropa,evisual.siglasv,evisual.texto,evisual.uniformesv,evisual.vidorginal,intencion.alertar,intencion.burlavs,intencion.ciudadano,intencion.comercio,intencion.esvida,intencion.glorificacion,intencion.gobierno,intencion.identidad,intencion.imitacion,intencion.informar,intencion.ironizar,intencion.legitmiacion,intencion.miedo,intencion.propaganda,intencion.queja,intencion.reclutamiento,intencion.visibilidad,lugar.cln,lugar.gdl,lugar.slp,lugar.tjn,notas.ejemplo,otro.serietv,evisual.conduccion,actividad.,evisual.despliegue,intencion.acusar,lugar.tuxtlag,evisual.alcohol,cartel.golfo,cartel.chukys,evisual.joyas,lugar.nl,lugar.sonora,lugar.durango,auditivo.balazos,evisual.niños,lugar.nayarit,lugar.clya,otro.trend,cartel.ruso,lugar.usa,cartel.cartlgdl,lugar.bjc,lugar.cdmx,actividad.actividad,cartel.desinaloa,cartel.jaliscong,cartel.neste,cartel.nz,cartel.mayizamz,cartel.chapizachapo,evisual.vehiculos,evisual.inmuebles,lugar.jal,lugar.chiap,union
2074,3,26200,2060,2579,47100,gamesfwt1,GAMESFWT,https://www.tiktok.com/@gamesfwt1,"Twitch:
https://discord.gg/SAm9Bzsj 
Discord:
⬇️",70,249,73500,3206,478,#gta5 #gta5online #fypシ #roleplay #narco #1 #1B #corridos #PARATI #foryoupage #foryou ,2023-06-09T05:46:15.000Z,https://www.tiktok.com/@gamesfwt1/video/7242558562109541637,https://www.tiktok.com/@gamesfwt1/video/7242558562109541637,0,,2074,https://api.apify.com/v2/key-value-stores/SPx5ZLGM9picd2gTe/records/video-gamesfwt1-20230609054615-7242558562109541637,https://api.apify.com/v2/key-value-stores/SPx5ZLGM9picd2gTe/records/video-gamesfwt1-20230609054615-7242558562109541637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2075,3,2673,8381,26,175900,heljintwitch,HELJIIN CLIPS,https://www.tiktok.com/@heljintwitch,"⭐️Heljin‘s Twitch Highlights⭐️
Twitch: HELJIIN",126,59,32100,886,164,Wer hätte das gedacht folgt [HELJIIN AUF IG und TW für mehr] #heljiin #streamer #streamerin #twitchstreamer #gtaroleplay #gtarp #rpclips #gtaroleplayclips #narcocity #fivem #roleplay #kelbina #fürdich #foryou #twitchstreamergirl #streamerclips ,2025-02-21T10:05:19.000Z,https://www.tiktok.com/@heljintwitch/video/7473811372984257814,https://www.tiktok.com/@heljintwitch/video/7473811372984257814,0,,2075,https://api.apify.com/v2/key-value-stores/SPx5ZLGM9picd2gTe/records/video-heljintwit-20250221100519-7473811372984257814,https://api.apify.com/v2/key-value-stores/SPx5ZLGM9picd2gTe/records/video-heljintwit-20250221100519-7473811372984257814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2076,3,1410,12300,14,155300,gaz46o,Gaz46,https://www.tiktok.com/@gaz46o,"videos de GTA y otros juegos 😃
    PS5 PC ROLPLAY",156,93,153500,1790,141,#fypp #humor #gta5 #paratii mi primera chamba,2025-01-18T03:29:37.000Z,https://www.tiktok.com/@gaz46o/video/7461092481124420870,https://www.tiktok.com/@gaz46o/video/7461092481124420870,1,1,2076,https://api.apify.com/v2/key-value-stores/SPx5ZLGM9picd2gTe/records/video-gaz46o-20250118032937-7461092481124420870,https://api.apify.com/v2/key-value-stores/SPx5ZLGM9picd2gTe/records/video-gaz46o-20250118032937-7461092481124420870,2076,2076,,,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2077,3,14200,1193,190,2301,imanolreyez2,Imanol Reyez,https://www.tiktok.com/@imanolreyez2,"ayudame a llegar a los 1500k seguidores 🤘😎🥺
gracias por esos 1087seguidores ?",55,2,6006,169,6,,2021-02-04T08:11:45.000Z,https://www.tiktok.com/@imanolreyez2/video/6925318038703181062,https://www.tiktok.com/@imanolreyez2/video/6925318038703181062,0,,2077,https://api.apify.com/v2/key-value-stores/SPx5ZLGM9picd2gTe/records/video-imanolreye-20210204081145-6925318038703181062,https://api.apify.com/v2/key-value-stores/SPx5ZLGM9picd2gTe/records/video-imanolreye-20210204081145-6925318038703181062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2078,3,2207,124,66,458,gta_5_c.d.s,user6776661179022,https://www.tiktok.com/@gta_5_c.d.s,XBOX abraham 1649,2,3,4340,386,10,#GTA #parat #viral # GTANARCOS,2021-02-22T23:00:49.000Z,https://www.tiktok.com/@gta_5_c.d.s/video/6932226836483099910,https://www.tiktok.com/@gta_5_c.d.s/video/6932226836483099910,1,1,2078,https://api.apify.com/v2/key-value-stores/SPx5ZLGM9picd2gTe/records/video-gta_5_cds-20210222230049-6932226836483099910,https://api.apify.com/v2/key-value-stores/SPx5ZLGM9picd2gTe/records/video-gta_5_cds-20210222230049-6932226836483099910,2078,2078,,,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2079,3,1206,708,12,16700,aguilar360.1,El Aguilar,https://www.tiktok.com/@aguilar360.1,🇲🇽Jugador de pc.🇲🇽,1324,0,668,18,0,"Asaltando narco piso, en GTA 5 ONLINE#gta #gtav #gtavonline #roleplay   #gta5online #gtav",2025-04-01T16:59:26.000Z,https://www.tiktok.com/@aguilar360.1/video/7488390418397154566,https://www.tiktok.com/@aguilar360.1/video/7488390418397154566,0,,2079,https://api.apify.com/v2/key-value-stores/SPx5ZLGM9picd2gTe/records/video-aguilar360-20250401165926-7488390418397154566,https://api.apify.com/v2/key-value-stores/SPx5ZLGM9picd2gTe/records/video-aguilar360-20250401165926-7488390418397154566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2080,3,8,48,1,653,narco_gtav,N A R C O,https://www.tiktok.com/@narco_gtav,Je fais des vidéos de glitch 👆 sur gta !,4,0,1117,15,0,Si vous voulez toute la video c’est sur ma chaine youtube en bio #gta #fyp #glitch #glitchgta5 #foryou #foryoupage #gta5online #pourtoi #cartocar #cartocarmerge #merge #glitchgta5 #youtube #moddedcar #moddedcars #moddedcarsgta5 #glitchgta #gta5 #fypシ #gtav #tiktok #viraltiktok #percer #narco,2022-05-21T17:19:57.000Z,https://www.tiktok.com/@narco_gtav/video/7100240623936081158,https://www.tiktok.com/@narco_gtav/video/7100240623936081158,0,,2080,https://api.apify.com/v2/key-value-stores/SPx5ZLGM9picd2gTe/records/video-narco_gtav-20220521171957-7100240623936081158,https://api.apify.com/v2/key-value-stores/SPx5ZLGM9picd2gTe/records/video-narco_gtav-20220521171957-7100240623936081158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2081,3,113400,520,18,1728,seriossa,Seri,https://www.tiktok.com/@seriossa,"Twitch: Seriossa
Insta: Seriossaa
""Teddy"" auf Narco
🇧🇷🇩🇪",6,4,5898,158,11,Im endeffekt wurde ich trotzdem eingeknastet.. [NarcoCity] #roleplay # rp# gta #germany # deutschland,2024-12-14T17:31:23.000Z,https://www.tiktok.com/@seriossa/video/7448321443160395041,https://www.tiktok.com/@seriossa/video/7448321443160395041,0,,2081,https://api.apify.com/v2/key-value-stores/SPx5ZLGM9picd2gTe/records/video-seriossa-20241214173123-7448321443160395041,https://api.apify.com/v2/key-value-stores/SPx5ZLGM9picd2gTe/records/video-seriossa-20241214173123-7448321443160395041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2082,3,3698,1242,44,13800,eponai,Eponai,https://www.tiktok.com/@eponai,"🎀✨🍬🫧🪩♏️
Twitch Eponai
https://discord.gg/KaMSqYzNpC",12,11,23800,235,45,GtaRP geht schief!?!! 🫦💯🔥😱 #gta5 #gtarp #gtarpmoments #narcocity #funnytiktok #fyp #gamin #germany ,2025-04-08T11:38:58.000Z,https://www.tiktok.com/@eponai/video/7490905424879717654,https://www.tiktok.com/@eponai/video/7490905424879717654,0,,2082,https://api.apify.com/v2/key-value-stores/SPx5ZLGM9picd2gTe/records/video-eponai-20250408113858-7490905424879717654,https://api.apify.com/v2/key-value-stores/SPx5ZLGM9picd2gTe/records/video-eponai-20250408113858-7490905424879717654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2083,3,1223,4315,288,12800,cecegaming,𝓒𝓮𝓬𝓮 🦋,https://www.tiktok.com/@cecegaming,"Live on TikTok, Twitch, Kick, YouTube🌺💫
Discord.gg/HTown  ✨",25,299,141500,768,165,Vibing out at the club with Lily. 🥳 #FiveM #streetsoflarp #SOLA #GTARP #fypシ゚viral #fypp #nightclub #dancingqueen @☁️Pheebs☁️ ,2024-08-14T06:08:50.000Z,https://www.tiktok.com/@cecegaming/video/7402873161445838123,https://www.tiktok.com/@cecegaming/video/7402873161445838123,0,,2083,https://api.apify.com/v2/key-value-stores/SPx5ZLGM9picd2gTe/records/video-cecegaming-20240814060850-7402873161445838123,https://api.apify.com/v2/key-value-stores/SPx5ZLGM9picd2gTe/records/video-cecegaming-20240814060850-7402873161445838123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2084,3,254,480,12,10400,x.patiens,X Patiens,https://www.tiktok.com/@x.patiens,No bio yet,72,1,4790,142,2,#gtanarcos #gtaonline #gta #parati,2020-10-14T02:02:40.000Z,https://www.tiktok.com/@x.patiens/video/6883290495108386050,https://www.tiktok.com/@x.patiens/video/6883290495108386050,1,1,2084,https://api.apify.com/v2/key-value-stores/SPx5ZLGM9picd2gTe/records/video-xpatiens-20201014020240-6883290495108386050,https://api.apify.com/v2/key-value-stores/SPx5ZLGM9picd2gTe/records/video-xpatiens-20201014020240-6883290495108386050,2084,2084,,,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2085,3,6477,8515,4882,49300,eljm0809,eL JM 🔙,https://www.tiktok.com/@eljm0809,"Contenido para divertir y entretener.
Si les gustaría aprender a editar, ⬇️👍",152,1,4355,349,9,El verano les llego al CDGN #gta5 #gtaonline #rockstargames #xboxseriess #fypシ #gtacrew #narcomarketing #gtaonlinetiktok #gtaroleplay #gtanarcos #fyp,2021-06-21T02:14:29.000Z,https://www.tiktok.com/@eljm0809/video/6976064831602314502,https://www.tiktok.com/@eljm0809/video/6976064831602314502,0,,2085,https://api.apify.com/v2/key-value-stores/SPx5ZLGM9picd2gTe/records/video-eljm0809-20210621021429-6976064831602314502,https://api.apify.com/v2/key-value-stores/SPx5ZLGM9picd2gTe/records/video-eljm0809-20210621021429-6976064831602314502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2086,3,33,342,84,1912,makabelikos_gamplays,GTA San Andreas Mexicano,https://www.tiktok.com/@makabelikos_gamplays,GTA SA,14,0,5083,77,2,#drift #gta #gtasa #gtasanandreas #gtamods #mexicano #sanandres #gtam #mexuco🇲🇽 #ejercitomexicano #gtanarcos #sicariosjalisco #fy #fyp #parati #paratii #seguimiento #viral,2022-06-01T13:36:45.000Z,https://www.tiktok.com/@makabelikos_gamplays/video/7104265034636856581,https://www.tiktok.com/@makabelikos_gamplays/video/7104265034636856581,0,,2086,https://api.apify.com/v2/key-value-stores/SPx5ZLGM9picd2gTe/records/video-makabeliko-20220601133645-7104265034636856581,https://api.apify.com/v2/key-value-stores/SPx5ZLGM9picd2gTe/records/video-makabeliko-20220601133645-7104265034636856581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2087,3,112,58,94,94,hqzpq,🏖🗣𝔐𝔢𝔵𝔦𝔠𝔞𝔫𝔟𝔞𝔟𝔶🤎😏,https://www.tiktok.com/@hqzpq,"69 sweats in the lobby😾
F4F",8,0,159,11,2,Narco #WorthTheWait #fortnite #OneStepCloser #Gtanarco,2021-04-20T16:41:13.000Z,https://www.tiktok.com/@hqzpq/video/6953280908577230085,https://www.tiktok.com/@hqzpq/video/6953280908577230085,1,1,2087,https://api.apify.com/v2/key-value-stores/SPx5ZLGM9picd2gTe/records/video-hqzpq-20210420164113-6953280908577230085,https://api.apify.com/v2/key-value-stores/SPx5ZLGM9picd2gTe/records/video-hqzpq-20210420164113-6953280908577230085,2087,2087,,,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2088,3,254,480,12,10400,x.patiens,X Patiens,https://www.tiktok.com/@x.patiens,No bio yet,72,0,3953,195,5,#parati #gta #gtaonline #gtanarcos,2020-10-13T20:38:38.000Z,https://www.tiktok.com/@x.patiens/video/6883206995713756417,https://www.tiktok.com/@x.patiens/video/6883206995713756417,0,,2088,https://api.apify.com/v2/key-value-stores/SPx5ZLGM9picd2gTe/records/video-xpatiens-20201013203838-6883206995713756417,https://api.apify.com/v2/key-value-stores/SPx5ZLGM9picd2gTe/records/video-xpatiens-20201013203838-6883206995713756417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2089,3,8483,1300,1650,9516,cgtanarcosindicalista,Anarcosindicalista💜✊,https://www.tiktok.com/@cgtanarcosindicalista,"Esta hecho para todos los trabajadores de telemarketing, oficios varios✊✊💪💪",240,2,476,60,5,🔴⚫️Boletín Emprecari@ de la CGT del mes de mayo.#cgtiktok #cgtiktokvideo #cgtiktok #cgt #telemarketing #mundotiktok #mundolaboral ,2025-05-10T21:00:50.000Z,https://www.tiktok.com/@cgtanarcosindicalista/video/7502924962659863831,https://www.tiktok.com/@cgtanarcosindicalista/video/7502924962659863831,0,,2089,https://api.apify.com/v2/key-value-stores/SPx5ZLGM9picd2gTe/records/video-cgtanarcos-20250510210050-7502924962659863831,https://api.apify.com/v2/key-value-stores/SPx5ZLGM9picd2gTe/records/video-cgtanarcos-20250510210050-7502924962659863831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2090,3,14,1878,5,47800,kelysson.of,Kelysson,https://www.tiktok.com/@kelysson.of,"KELYSSON (▶️)
https://www.youtube.com/@Kelysson",88,0,535,20,0,VAMOS ABRIR UMA IGREJA NO SAMP !  #gta #gtasanandreas #segredosdogta #gtanarcos #gtav #gtarp #gtasa #games #grandtheftauto #gtav #gameshow #youtubers #gtasecrets #gtasegredos #gtarp #gtaonline #GTA #descerprabc #bc #gta #gtasanandreas #gta5,2025-01-26T02:09:17.000Z,https://www.tiktok.com/@kelysson.of/video/7464040477797436677,https://www.tiktok.com/@kelysson.of/video/7464040477797436677,0,,2090,https://api.apify.com/v2/key-value-stores/SPx5ZLGM9picd2gTe/records/video-kelyssonof-20250126020917-7464040477797436677,https://api.apify.com/v2/key-value-stores/SPx5ZLGM9picd2gTe/records/video-kelyssonof-20250126020917-7464040477797436677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2091,3,20800,8926,1508,120500,stephanieytbe,💖★𝐸𝓈𝓉𝑒𝒻𝒶𝓃𝒾𝒶★💖,https://www.tiktok.com/@stephanieytbe,"🖤If you love the color black as much as I do,🖤 we can be friends🖤🤗",100,2,1567,79,8,#gta5 #gtaclips #gtanarco ,2023-06-24T02:55:57.000Z,https://www.tiktok.com/@stephanieytbe/video/7248080957851307269,https://www.tiktok.com/@stephanieytbe/video/7248080957851307269,1,1,2091,https://api.apify.com/v2/key-value-stores/SPx5ZLGM9picd2gTe/records/video-stephaniey-20230624025557-7248080957851307269,https://api.apify.com/v2/key-value-stores/SPx5ZLGM9picd2gTe/records/video-stephaniey-20230624025557-7248080957851307269,2091,2091,,,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2092,3,8483,1300,1650,9516,cgtanarcosindicalista,Anarcosindicalista💜✊,https://www.tiktok.com/@cgtanarcosindicalista,"Esta hecho para todos los trabajadores de telemarketing, oficios varios✊✊💪💪",240,0,323,25,2,"#L'ESCOLA DE LA DONA, LA VOLEM VIVA 👆🏽 S'agraeix difusió i si podeu venir a fer suport, posant el cos, la veu, la ràbia... molt millor. 💪🏼 L'equip docent de l'Escola de la Dona porta setmanes de lluita i necessiten que es visualitzi muscle. 📍Ens veiem dimecres 21 de maig, a les 15h, a Via Laietana amb Sant Pere Més Baix (Bcn)#cgt #cgtiktok #cgtiktokvideo #cgtiktokvideo #barcelona #donas #feminismo #anarcofeminismo #anarcostalinismo ",2025-05-13T12:32:48.000Z,https://www.tiktok.com/@cgtanarcosindicalista/video/7503907279419313430,https://www.tiktok.com/@cgtanarcosindicalista/video/7503907279419313430,0,,2092,https://api.apify.com/v2/key-value-stores/SPx5ZLGM9picd2gTe/records/video-cgtanarcos-20250513123248-7503907279419313430,https://api.apify.com/v2/key-value-stores/SPx5ZLGM9picd2gTe/records/video-cgtanarcos-20250513123248-7503907279419313430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2093,3,8483,1300,1650,9516,cgtanarcosindicalista,Anarcosindicalista💜✊,https://www.tiktok.com/@cgtanarcosindicalista,"Esta hecho para todos los trabajadores de telemarketing, oficios varios✊✊💪💪",240,3,517,68,1,Visca Barça 🥳🥳✊✊✊ #catalunya #barza #viscabarza❤💙❤💙 #barza #mundotiktok #paratiiiiiiiiiiiiiiiiiiiiiiiiiiiiiii #viral #equipo #fuerza ✊✊✊✊,2025-05-11T19:33:58.000Z,https://www.tiktok.com/@cgtanarcosindicalista/video/7503273651442027798,https://www.tiktok.com/@cgtanarcosindicalista/video/7503273651442027798,0,,2093,https://api.apify.com/v2/key-value-stores/SPx5ZLGM9picd2gTe/records/video-cgtanarcos-20250511193358-7503273651442027798,https://api.apify.com/v2/key-value-stores/SPx5ZLGM9picd2gTe/records/video-cgtanarcos-20250511193358-7503273651442027798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2094,3,3444,458,445,7654,bailescalifornia,Luis Hernandez63756,https://www.tiktok.com/@bailescalifornia,Sígueme y te sigo,135,16,12100,317,12,#Purachapiza,2023-09-16T18:25:18.000Z,https://www.tiktok.com/@bailescalifornia/video/7279491561807842606,https://www.tiktok.com/@bailescalifornia/video/7279491561807842606,1,1,2094,https://api.apify.com/v2/key-value-stores/SPx5ZLGM9picd2gTe/records/video-bailescali-20230916182518-7279491561807842606,https://api.apify.com/v2/key-value-stores/SPx5ZLGM9picd2gTe/records/video-bailescali-20230916182518-7279491561807842606,2094,2094,,,,0,0,0,0,0,,Ovidio,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
2095,3,2151,273,1072,476,alonsocoronado25,alonsocoronado25,https://www.tiktok.com/@alonsocoronado25,,20,3,1822,23,2,pura chapiza,2023-04-04T22:05:52.000Z,https://www.tiktok.com/@alonsocoronado25/video/7218319341677399342,https://www.tiktok.com/@alonsocoronado25/video/7218319341677399342,1,1,2095,https://api.apify.com/v2/key-value-stores/SPx5ZLGM9picd2gTe/records/video-alonsocoro-20230404220552-7218319341677399342,https://api.apify.com/v2/key-value-stores/SPx5ZLGM9picd2gTe/records/video-alonsocoro-20230404220552-7218319341677399342,2095,2095,,,,0,0,0,0,0,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
2096,3,2210,607,169,1623,jncarlos771,JG Roofing Inc,https://www.tiktok.com/@jncarlos771,,22,1,1217,43,0,Con la pura chapiza #roofing #northcarolina #latino #roofinglife #construction #ruferos💯 #roofingexperts #roofingcontractor #guatemala ,2025-05-04T13:09:08.000Z,https://www.tiktok.com/@jncarlos771/video/7500576688393227550,https://www.tiktok.com/@jncarlos771/video/7500576688393227550,0,,2096,https://api.apify.com/v2/key-value-stores/SPx5ZLGM9picd2gTe/records/video-jncarlos77-20250504130908-7500576688393227550,https://api.apify.com/v2/key-value-stores/SPx5ZLGM9picd2gTe/records/video-jncarlos77-20250504130908-7500576688393227550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
